"image_id","player_id","lat","lng","name"
"146316","670","38.888234936749704","-77.01972937167793","Air and Space Museum"
"146317","670","38.8882207965408","-77.01973731389138","Air and Space Museum"
"146318","670","38.88824705377583","-77.01971739586165","Air and Space Museum"
"146320","670","38.88820516879376","-77.01974293910918","Air and Space Museum"
"146321","670","38.88818393492584","-77.01974427444691","Air and Space Museum"
"146322","670","38.888158035976026","-77.01974218469766","Air and Space Museum"
"146323","670","38.88812612561749","-77.019703056187","Air and Space Museum"
"146324","670","38.888156936442705","-77.01967482217859","Air and Space Museum"
"146325","670","38.88812663471851","-77.01970208940803","Air and Space Museum"
"146326","670","38.88815817656964","-77.01974175698233","Air and Space Museum"
"146328","670","38.888126324378476","-77.0197028887123","Air and Space Museum"
"146329","670","38.88812657147029","-77.0197021852584","Air and Space Museum"
"146330","670","38.88819905634182","-77.01976034043246","Air and Space Museum"
"146331","670","38.88818906203279","-77.01974684168749","Air and Space Museum"
"146332","670","38.88817744552312","-77.01972914333975","Air and Space Museum"
"146333","670","38.88816518214708","-77.01970196266612","Air and Space Museum"
"146334","670","38.88815701138565","-77.01967489565865","Air and Space Museum"
"146335","670","38.88815640797532","-77.01967527843641","Air and Space Museum"
"146336","670","38.88826146429021","-77.01975221684104","Air and Space Museum"
"146337","670","38.88819912459151","-77.0197026739575","Air and Space Museum"
"146338","670","38.88819193085698","-77.01967667969087","Air and Space Museum"
"146339","670","38.88819167234035","-77.01967703173692","Air and Space Museum"
"146340","670","38.88828056882352","-77.01973509576007","Air and Space Museum"
"146341","670","38.88828075432328","-77.01973591503422","Air and Space Museum"
"146342","670","38.88816333407957","-77.01976874875889","Air and Space Museum"
"146343","670","38.88817970547665","-77.01984397110631","Air and Space Museum"
"146344","670","38.888179669055944","-77.0198439602371","Air and Space Museum"
"146345","670","38.88809912189084","-77.01964636839331","Air and Space Museum"
"146346","670","38.8880344671206","-77.01968757624056","Air and Space Museum"
"146347","670","38.888171333942026","-77.01973096334326","Air and Space Museum"
"146348","670","38.88819940409439","-77.01972318505209","Air and Space Museum"
"146350","670","38.88815691908086","-77.01971664531078","Air and Space Museum"
"146349","670","38.8882614040914","-77.01982971346287","Air and Space Museum"
"146351","670","38.88816348252432","-77.01976866977466","Air and Space Museum"
"146352","670","38.88816332249557","-77.01976854514045","Air and Space Museum"
"146353","670","38.888179672781455","-77.01984395781218","Air and Space Museum"
"146354","670","38.888179686586106","-77.01984392843396","Air and Space Museum"
"146355","670","38.8881802828216","-77.01984293992513","Air and Space Museum"
"146356","670","38.88820965420546","-77.01987227618079","Air and Space Museum"
"146357","670","38.888209687469185","-77.01987214503917","Air and Space Museum"
"146358","670","38.88821710169312","-77.01965759596827","Air and Space Museum"
"146359","670","38.88819832068053","-77.01970850092562","Air and Space Museum"
